0.5841194968553459,0.5310534591194969,0.534001572327044,0.5841194968553459,0.5414701257861635,0.534001572327044,
0.44960317460317456,0.42103174603174603,0.3496031746031746,0.44960317460317456,0.4121031746031746,0.3496031746031746,
0.456078431372549,0.48549019607843136,0.4949019607843137,0.456078431372549,0.47568627450980394,0.4949019607843137,
0.4735576923076923,0.5080128205128205,0.4551282051282052,0.4735576923076923,0.5176282051282051,0.4551282051282052,
0.4767628205128205,0.4903846153846154,0.43990384615384615,0.4767628205128205,0.4607371794871795,0.43990384615384615,
0.4431818181818182,0.4650974025974026,0.450487012987013,0.4431818181818182,0.48295454545454547,0.450487012987013,
0.5602240896358543,0.48099239695878354,0.47038815526210487,0.5602240896358543,0.48099239695878354,0.47038815526210487,
0.5112179487179487,0.5032051282051282,0.49198717948717946,0.5112179487179487,0.5144230769230769,0.49198717948717946,
0.5170614211160176,0.5409474106784424,0.5419510236852669,0.5170614211160176,0.5315134484142915,0.5419510236852669,
0.4751121991024072,0.4751121991024072,0.5012239902080784,0.4751121991024072,0.4867401060791513,0.5012239902080784,
