0.7722772277227723,0.7722772277227723,0.801980198019802,0.5544554455445545,0.48514851485148514,0.5346534653465347,
0.7227722772277227,0.7821782178217822,0.7821782178217822,0.49504950495049505,0.5544554455445545,0.5544554455445545,
0.7920792079207921,0.8316831683168316,0.7623762376237624,0.5544554455445545,0.5742574257425742,0.5148514851485149,
0.7524752475247525,0.7920792079207921,0.7920792079207921,0.5148514851485149,0.45544554455445546,0.4752475247524752,
0.7920792079207921,0.7920792079207921,0.8118811881188119,0.45544554455445546,0.5148514851485149,0.5148514851485149,
0.8415841584158416,0.7821782178217822,0.8316831683168316,0.45544554455445546,0.48514851485148514,0.504950495049505,
0.7722772277227723,0.7722772277227723,0.8118811881188119,0.5148514851485149,0.49504950495049505,0.5544554455445545,
0.7425742574257426,0.7722772277227723,0.7722772277227723,0.5841584158415841,0.5445544554455446,0.4752475247524752,
0.7722772277227723,0.7524752475247525,0.801980198019802,0.5643564356435643,0.5247524752475248,0.48514851485148514,
0.75,0.74,0.72,0.45,0.47,0.49,
