2	ravidomycin_14
2	ravidomycin_15
2	calicheamicin_12
2	calicheamicin_13
2	calicheamicin_14
2	spinosad_1
2	spinosad_2
2	spinosad_3
2	spinosad_4
2	spinosad_5
2	spinosad_6
2	spinosad_7
2	stambomycin_1
2	stambomycin_2
2	stambomycin_3
2	stambomycin_4
2	stambomycin_5
2	stambomycin_6
2	stambomycin_7
2	erythromycin_1
2	erythromycin_2
2	erythromycin_3
2	erythromycin_4
2	erythromycin_5
2	erythromycin_6
2	erythromycin_7
2	megalomicin_1
2	megalomicin_2
2	megalomicin_3
2	megalomicin_4
2	megalomicin_5
2	megalomicin_6
2	megalomicin_7
2	arimetamycin_21
2	arimetamycin_22
2	arimetamycin_23
2	arimetamycin_24
2	arimetamycin_25
2	arimetamycin_26
2	arimetamycin_27
2	medermycin_1
2	medermycin_2
2	medermycin_3
2	medermycin_4
2	medermycin_5
2	medermycin_6
2	medermycin_7
2	nogalamycin_8
2	nogalamycin_10
2	nogalamycin_11
2	nogalamycin_12
2	nogalamycin_13
2	nogalamycin_14
2	aclacinomycin_3_1
2	aclacinomycin_3_2
2	aclacinomycin_3_3
2	aclacinomycin_3_4
2	aclacinomycin_3_5
2	aclacinomycin_3_6
2	aclacinomycin_3_7
2	erythromycin_2_9
2	erythromycin_2_10
2	erythromycin_2_11
2	erythromycin_2_12
2	erythromycin_2_13
2	erythromycin_2_14
2	erythromycin_2_15
2	aclacinomycin_8
2	aclacinomycin_9
2	aclacinomycin_10
2	aclacinomycin_11
2	aclacinomycin_12
2	aclacinomycin_13
2	aclacinomycin_14
2	desosamine_2_1
2	desosamine_2_2
2	desosamine_2_3
2	desosamine_2_4
2	desosamine_2_5
2	desosamine_2_6
2	desosamine_2_7
2	lidamycin_1
2	lidamycin_2
2	lidamycin_3
2	lidamycin_4
2	lidamycin_5
2	lidamycin_6
2	lidamycin_7
2	cinerubin_1
2	cinerubin_2
2	cinerubin_3
2	cinerubin_4
2	cinerubin_16
2	cinerubin_17
2	cinerubin_19
2	AT2433_1
2	AT2433_2
2	AT2433_3
2	AT2433_4
2	AT2433_5
2	AT2433_6
2	AT2433_7
2	desosamine_1
2	desosamine_2
2	desosamine_3
2	desosamine_4
2	desosamine_5
2	desosamine_6
2	desosamine_7
2	rhodomycin_7
2	rhodomycin_8
2	rhodomycin_9
2	rhodomycin_10
2	rhodomycin_11
2	rhodomycin_12
2	rhodomycin_13
2	cosmomycin_d_16
2	cosmomycin_d_17
2	cosmomycin_d_18
2	cosmomycin_d_19
2	cosmomycin_d_22
2	cosmomycin_d_23
2	cosmomycin_d_24
2	cosmomycin_d_25
2	cosmomycin_d_26
3	curacin_3_6
3	curacin_3_7
3	curacin_3_8
3	curacin_3_9
3	curacin_3_10
3	curacin_2_1
3	curacin_2_2
3	curacin_2_3
3	curacin_2_4
3	curacin_2_5
3	microcystin_1
3	microcystin_2
3	microcystin_3
3	microcystin_4
3	microcystin_5
3	microcystin_13
3	microcystin_14
3	microcystin_15
3	microcystin_16
3	microcystin_17
3	microcystin_18
3	microcystin_19
3	microcystin_20
3	microcystin_21
3	microcystin_22
3	microcystin_23
3	microcystin_24
3	microcystin_25
3	cryptophycin_1
3	cryptophycin_2
3	cryptophycin_3
3	cryptophycin_4
3	puwainaphycins_8
3	puwainaphycins_9
3	puwainaphycins_10
3	puwainaphycins_11
3	puwainaphycins_12
3	puwainaphycins_13
3	puwainaphycins_14
3	enacyloxin_1
3	enacyloxin_2
3	enacyloxin_3
3	enacyloxin_4
3	enacyloxin_5
3	leupyrrin_1
3	leupyrrin_2
3	leupyrrin_3
3	leupyrrin_4
3	leupyrrin_5
3	leupyrrin_6
3	leupyrrin_7
3	leupyrrin_8
3	leupyrrin_9
3	leupyrrin_10
3	leupyrrin_11
3	leupyrrin_12
3	anatoxin_1
3	anatoxin_2
3	anatoxin_3
3	anatoxin_4
3	anatoxin_5
3	anatoxin_6
3	gephyronic_acid_41
3	gephyronic_acid_42
3	gephyronic_acid_43
3	gephyronic_acid_44
3	gephyronic_acid_45
3	gephyronic_acid_46
3	microcystin_2_7
3	microcystin_2_8
3	microcystin_2_9
3	microcystin_2_10
3	microcystin_2_11
3	microcystin_2_12
3	microcystin_2_13
3	microcystin_2_14
3	microcystin_2_15
3	microcystin_2_16
3	microcystin_2_17
3	microcystin_2_18
3	microcystin_2_19
3	microcystin_2_20
3	microcystin_2_21
3	microcystin_2_22
3	microcystin_2_23
3	microcystin_3_1
3	microcystin_3_2
3	microcystin_3_3
3	microcystin_3_4
3	microcystin_3_5
3	microcystin_3_6
3	microcystin_3_7
3	microcystin_3_8
3	microcystin_3_9
3	microcystin_3_10
3	microcystin_3_11
3	microcystin_3_12
3	microcystin_3_13
3	microcystin_3_14
3	microcystin_3_15
3	microcystin_3_16
3	microcystin_3_17
3	microcystin_3_18
3	cylindrospermopsin_1
3	cylindrospermopsin_2
3	cylindrospermopsin_3
3	cylindrospermopsin_4
3	cylindrospermopsin_5
3	cylindrospermopsin_6
3	cylindrospermopsin_4_1
3	cylindrospermopsin_4_2
3	cylindrospermopsin_4_3
3	cylindrospermopsin_4_4
3	cylindrospermopsin_4_5
3	cylindrospermopsin_4_6
4	myxochromide_s_3_1
4	myxochromide_s_3_2
4	myxochromide_s_3_3
4	myxochromide_s_3_4
4	myxochromide_s_3_5
4	myxochromide_s_2_1
4	myxochromide_s_2_2
4	myxochromide_s_2_3
4	myxochromide_s_2_4
4	myxochromide_s_2_5
4	myxochromide_s_2_6
4	myxochromide_d_4_1
4	myxochromide_d_4_2
4	myxochromide_d_4_3
4	myxochromide_d_4_4
4	myxochromide_d_4_5
4	myxochromide_d_4_6
4	myxochromide_d_5_1
4	myxochromide_d_5_2
4	myxochromide_d_5_3
4	myxochromide_d_5_4
4	myxochromide_d_2_1
4	myxochromide_d_2_2
4	myxochromide_d_2_3
4	myxochromide_d_2_4
4	myxochromide_d_2_5
4	myxochromide_d_3_1
4	myxochromide_d_3_2
4	myxochromide_d_3_3
4	myxochromide_d_3_4
4	myxochromide_1
4	myxochromide_2
