0.7821782178217822,0.7821782178217822,0.7524752475247525,0.6336633663366337,0.6336633663366337,0.6237623762376238,
0.7623762376237624,0.693069306930693,0.7821782178217822,0.5643564356435643,0.5841584158415841,0.6138613861386139,
0.7425742574257426,0.693069306930693,0.7227722772277227,0.504950495049505,0.5148514851485149,0.5346534653465347,
0.68,0.74,0.72,0.51,0.52,0.52,
0.78,0.83,0.81,0.56,0.57,0.62,
0.7,0.67,0.74,0.55,0.56,0.59,
0.75,0.71,0.77,0.49,0.55,0.48,
0.81,0.84,0.85,0.48,0.46,0.54,
0.69,0.71,0.74,0.53,0.57,0.53,
0.73,0.74,0.77,0.58,0.62,0.58,
