0.5,0.4752475247524752,0.44554455445544555,0.49504950495049505,0.48,0.48,0.44,0.49,0.48,0.47,0.43,
0.3,0.4752475247524752,0.44554455445544555,0.49504950495049505,0.52,0.48,0.44,0.49,0.48,0.47,0.43,
0.2,0.5247524752475248,0.44554455445544555,0.49504950495049505,0.52,0.48,0.44,0.49,0.48,0.47,0.43,
0.1,0.5247524752475248,0.48514851485148514,0.49504950495049505,0.52,0.48,0.44,0.49,0.48,0.47,0.47,
0.01,0.7227722772277227,0.7227722772277227,0.7524752475247525,0.79,0.72,0.78,0.85,0.74,0.79,0.69,
0.001,0.7029702970297029,0.7722772277227723,0.7524752475247525,0.8,0.75,0.76,0.86,0.78,0.75,0.81,
0.0001,0.693069306930693,0.7425742574257426,0.7524752475247525,0.78,0.75,0.7,0.84,0.81,0.76,0.84,
1e-05,0.693069306930693,0.7722772277227723,0.7326732673267327,0.75,0.77,0.72,0.76,0.78,0.82,0.81,
1e-06,0.6534653465346535,0.7722772277227723,0.7623762376237624,0.77,0.74,0.74,0.71,0.8,0.77,0.84,
