0.5,0.5970149253731343,0.5970149253731343,0.5970149253731343,0.6,0.6,
0.3,0.5970149253731343,0.5970149253731343,0.5970149253731343,0.6,0.6,
0.2,0.5970149253731343,0.5970149253731343,0.5970149253731343,0.6,0.6,
0.1,0.5970149253731343,0.5970149253731343,0.5970149253731343,0.6,0.6,
0.01,0.6965174129353234,0.6716417910447762,0.6517412935323383,0.625,0.67,
0.001,0.7263681592039801,0.6965174129353234,0.6268656716417911,0.68,0.71,
0.0001,0.7014925373134329,0.7263681592039801,0.6119402985074627,0.64,0.7,
1e-05,0.7064676616915423,0.7114427860696517,0.6169154228855721,0.595,0.665,
1e-06,0.6965174129353234,0.7213930348258707,0.6069651741293532,0.605,0.65,
