0.6336633663366337,0.7128712871287128,0.7128712871287128,0.6039603960396039,0.6336633663366337,0.5643564356435643,
0.7227722772277227,0.7326732673267327,0.7227722772277227,0.6138613861386139,0.6039603960396039,0.49504950495049505,
0.6039603960396039,0.6633663366336634,0.6138613861386139,0.504950495049505,0.5643564356435643,0.5148514851485149,
0.67,0.61,0.67,0.49,0.46,0.54,
0.66,0.64,0.63,0.58,0.56,0.55,
0.62,0.62,0.71,0.52,0.56,0.53,
0.65,0.69,0.68,0.55,0.53,0.52,
0.71,0.7,0.75,0.55,0.58,0.53,
0.7,0.67,0.68,0.52,0.52,0.65,
0.65,0.59,0.59,0.48,0.54,0.43,
