0.6237623762376238,0.6039603960396039,0.6336633663366337,0.5247524752475248,0.48514851485148514,0.5148514851485149,
0.7326732673267327,0.7524752475247525,0.7524752475247525,0.5643564356435643,0.48514851485148514,0.5643564356435643,
0.6732673267326733,0.6336633663366337,0.693069306930693,0.38613861386138615,0.44554455445544555,0.40594059405940597,
0.64,0.65,0.72,0.5,0.45,0.53,
0.7,0.69,0.72,0.47,0.47,0.52,
0.64,0.67,0.69,0.49,0.42,0.52,
0.78,0.79,0.74,0.47,0.52,0.51,
0.74,0.75,0.75,0.54,0.52,0.57,
0.66,0.65,0.63,0.44,0.46,0.56,
0.66,0.66,0.65,0.46,0.52,0.46,
