0.8316831683168316,0.8316831683168316,0.801980198019802,0.7326732673267327,0.7821782178217822,0.7920792079207921,
0.801980198019802,0.7920792079207921,0.8514851485148515,0.7722772277227723,0.7920792079207921,0.7623762376237624,
0.8415841584158416,0.8217821782178217,0.8415841584158416,0.7425742574257426,0.7128712871287128,0.7326732673267327,
0.8,0.8,0.81,0.75,0.8,0.79,
0.83,0.84,0.83,0.77,0.75,0.74,
0.89,0.86,0.87,0.78,0.76,0.79,
0.86,0.8,0.83,0.72,0.76,0.74,
0.87,0.8,0.84,0.83,0.81,0.8,
0.89,0.86,0.83,0.83,0.84,0.81,
0.78,0.83,0.76,0.74,0.74,0.72,
