0.7002002002002002,0.7219719719719719,0.7557557557557557,0.5015015015015015,0.5097597597597597,0.4694694694694695,
0.7830234833659491,0.75293542074364,0.726761252446184,0.4672211350293542,0.48532289628180036,0.4877690802348336,
0.6750278706800446,0.705685618729097,0.7313266443701226,0.45373467112597543,0.49331103678929766,0.4384057971014493,
0.6372025254978144,0.6741136474016514,0.7304516755706654,0.48130160271976685,0.44924720738222435,0.5063137445361826,
0.6948249619482496,0.7161339421613394,0.7620497209538305,0.5535261288685946,0.5268899036022323,0.5076103500761034,
0.6268191268191268,0.6564449064449065,0.6767151767151767,0.48336798336798337,0.5051975051975053,0.5498960498960499,
0.6519674355495251,0.675033921302578,0.7277250113071009,0.5386702849389416,0.486883763003166,0.47829036635006783,
0.7435661764705883,0.7693014705882353,0.7748161764705883,0.44485294117647056,0.48713235294117646,0.5275735294117647,
0.7546777546777547,0.7843035343035343,0.8497920997920998,0.43814968814968813,0.38305613305613306,0.4516632016632017,
0.6893382352941176,0.7702205882352942,0.7068014705882353,0.5349264705882353,0.5395220588235294,0.5193014705882353,
