0.7326732673267327,0.7821782178217822,0.7524752475247525,0.49504950495049505,0.43564356435643564,0.504950495049505,
0.7623762376237624,0.7722772277227723,0.7326732673267327,0.5445544554455446,0.5742574257425742,0.5148514851485149,
0.7920792079207921,0.801980198019802,0.801980198019802,0.5742574257425742,0.5742574257425742,0.5148514851485149,
0.8,0.78,0.8,0.54,0.54,0.55,
0.82,0.82,0.84,0.42,0.4,0.4,
0.8,0.79,0.81,0.51,0.53,0.5,
0.83,0.83,0.79,0.49,0.52,0.47,
0.77,0.73,0.79,0.56,0.5,0.52,
0.78,0.78,0.81,0.49,0.52,0.61,
0.79,0.74,0.74,0.46,0.52,0.52,
